amount,account_age,failed_logins,location_risk,device_trust,fraud
11901,62,3,91,72,1
51460,46,8,19,11,1
88008,70,11,49,13,1
16659,38,15,88,34,1
32434,49,0,26,5,0
13388,75,7,29,46,0
22498,111,0,55,22,0
76330,105,19,83,67,1
12291,117,18,64,64,1
18151,81,3,98,58,0
61815,39,13,54,8,1
10837,71,13,23,57,1
65240,30,8,24,47,0
25351,21,8,52,62,0
51075,1,16,75,8,1
5247,89,14,10,43,1
50608,32,9,93,45,1
52324,8,16,59,14,1
19743,69,8,76,87,0
39067,30,3,46,52,0
98950,115,13,24,47,0
40833,8,2,24,71,0
84103,113,11,16,91,1
34908,19,0,11,41,1
67388,108,0,51,16,0
59059,59,12,10,34,1
1949,55,13,9,30,1
68278,30,15,80,3,1
67236,79,6,59,47,0
60840,36,9,53,13,0
86422,55,14,79,24,1
44665,44,7,62,45,0
20283,27,10,19,47,0
1232,77,13,4,39,1
38359,78,12,40,49,1
96712,101,12,62,6,1
63768,54,8,55,94,0
38663,48,16,31,59,1
92327,30,17,26,34,1
11031,39,18,67,62,1
73269,111,12,47,19,1
50739,13,11,6,15,1
59001,16,19,45,21,1
1144,44,19,77,35,1
46791,71,7,87,18,1
24463,112,10,17,1,0
46794,119,6,37,67,0
1682,119,0,64,97,0
80010,27,9,16,6,0
66944,45,14,89,46,1
21401,119,3,85,48,0
74429,35,0,81,77,1
1720,79,10,37,42,1
62324,28,4,91,31,0
56755,99,18,84,16,1
95519,7,18,62,13,1
37634,62,3,96,80,0
39490,114,1,93,31,0
71729,110,6,41,59,0
55956,114,12,7,59,1
49352,51,19,29,51,1
55909,46,11,63,65,0
22359,20,1,8,3,0
20755,96,8,96,93,0
33105,38,15,56,93,0
31729,61,7,58,62,0
23710,104,17,92,32,1
57284,32,3,94,0,1
21702,26,10,66,96,0
86045,58,16,74,99,1
11210,39,7,4,63,1
6173,20,18,94,94,1
80918,82,7,83,36,1
10295,50,5,3,77,0
1637,79,1,7,69,0
17238,52,14,41,6,1
44428,86,0,34,23,0
46302,115,5,12,67,0
40264,22,18,4,54,1
89843,53,3,39,88,0
54759,85,12,18,2,1
86255,66,14,81,91,1
49792,104,8,96,22,0
24945,117,2,3,35,1
89946,43,1,58,56,0
30662,82,15,17,47,1
28136,23,17,23,12,1
60852,77,17,92,60,1
74333,64,5,30,85,0
83149,105,17,57,88,1
68781,9,10,27,23,0
27918,113,6,8,42,0
30644,7,13,44,32,1
62632,41,17,89,77,0
78736,54,6,48,23,0
57805,65,9,1,21,0
20204,2,7,5,51,1
69703,4,13,28,86,1
59125,78,17,25,5,1
96364,32,4,27,18,0
32417,100,13,6,75,1
31516,2,9,33,89,0
42112,104,14,55,28,1
68145,114,5,9,63,0
21500,115,8,56,13,0
48370,64,9,46,80,0
72169,14,16,85,29,1
49933,20,0,26,70,0
63744,89,13,38,20,1
80306,106,3,21,64,1
69568,49,1,18,3,0
59573,8,2,99,45,0
45909,92,6,8,7,0
38428,63,13,18,17,1
36884,46,11,1,59,1
23823,21,18,91,44,1
60746,87,17,60,71,1
66355,32,14,58,94,1
174,8,0,85,30,0
26598,95,2,69,27,0
65622,101,14,70,63,1
96981,16,3,69,36,0
20641,40,14,32,66,0
46029,106,9,77,78,0
26128,27,5,64,67,0
29645,104,12,24,34,1
79669,105,6,69,97,0
31773,18,0,27,35,0
31074,35,10,17,56,0
58999,113,13,62,69,0
23197,52,5,90,3,1
93244,15,4,48,48,0
64924,63,18,65,93,1
23625,53,18,39,38,1
57904,91,12,84,17,1
15143,81,6,86,59,0
41946,104,7,65,85,0
77361,66,13,79,9,1
50327,113,18,3,92,1
53128,114,18,33,22,1
37483,31,11,4,67,1
29583,61,8,97,58,0
7365,64,13,21,82,0
22863,101,5,19,89,0
75752,105,14,46,6,1
15833,105,12,76,12,1
91138,98,6,33,2,0
37520,34,10,43,39,0
9347,115,9,5,10,0
23940,55,0,55,79,0
65249,59,6,28,83,0
21158,3,17,96,50,1
35029,17,2,52,86,0
84271,78,8,0,22,0
91264,78,4,58,31,0
31462,46,12,47,40,1
86589,38,15,6,41,1
84764,35,15,85,37,1
47456,1,11,31,66,1
77697,112,17,77,71,1
6141,29,10,60,77,1
78309,4,16,56,71,1
62054,61,6,50,74,0
61969,97,14,87,41,1
21159,17,5,18,42,0
99964,28,5,26,32,0
44822,50,17,62,78,1
17648,90,18,59,36,1
15178,8,19,60,77,1
5519,34,18,60,89,1
35590,59,1,86,56,0
76186,18,2,44,63,0
58860,95,13,20,63,0
30437,59,3,43,59,0
1568,27,16,92,51,1
24409,16,5,0,71,0
66444,10,18,94,67,1
90383,104,8,90,99,1
72355,76,3,43,81,0
81999,22,6,99,26,1
28818,16,3,61,58,0
94437,12,10,60,18,0
37941,75,1,90,2,1
73648,84,9,78,72,1
83665,51,5,88,38,0
46760,1,7,78,65,0
50381,27,14,82,72,1
867,67,12,49,55,1
3995,12,1,74,5,1
58126,30,19,40,27,1
43068,9,0,32,47,0
40197,53,14,86,97,1
15432,61,6,11,92,0
14721,54,17,1,47,1
76970,37,9,20,66,0
18274,65,14,13,53,1
99289,42,4,33,15,0
40602,49,10,78,34,0
36774,4,7,84,74,0
37360,64,7,63,86,0
42598,79,5,22,29,0
67709,51,14,84,47,1
49564,91,14,49,68,1
71905,72,4,13,7,1
65019,60,12,84,50,1
54569,87,13,75,9,1
17294,79,10,45,27,0
26911,91,19,4,35,1
72477,31,11,65,59,1
43823,103,19,21,9,1
75335,111,0,69,13,1
76398,72,2,1,62,0
59338,94,7,28,46,0
2247,58,11,60,68,1
99019,119,14,99,55,1
99351,106,2,70,5,1
38545,82,7,15,93,0
53903,4,18,63,18,1
61208,111,19,96,51,1
2113,107,5,96,61,0
85717,22,17,13,48,1
82510,3,10,42,77,0
53602,79,11,75,10,1
37855,99,1,42,45,0
8833,47,4,69,68,0
9579,38,3,54,44,0
75461,33,8,75,94,1
21404,78,12,30,57,1
35794,48,12,75,31,0
81271,65,14,73,87,1
86396,117,1,39,9,0
9590,113,12,26,12,1
21352,26,6,51,12,0
6962,8,16,6,35,1
70059,50,7,45,85,0
10550,80,17,99,72,1
56122,38,14,32,18,1
62091,10,14,90,6,1
41027,42,4,7,14,0
88190,37,1,4,80,0
49953,26,15,60,45,1
31926,92,4,71,77,0
42979,12,5,59,47,0
57365,84,11,84,65,1
72461,49,4,23,77,0
78090,14,19,6,3,1
89887,46,7,60,2,0
86284,35,10,82,2,1
40836,29,13,94,74,1
24630,12,16,35,68,1
78152,116,9,26,92,0
47158,82,1,28,27,0
74194,44,2,86,22,1
74355,66,12,19,29,1
4986,2,16,69,61,1
93821,59,2,75,86,1
37487,17,9,75,50,0
21675,10,7,2,40,1
39743,18,3,38,85,0
10200,22,12,98,63,1
60456,83,6,82,42,0
7956,58,6,44,75,0
38269,53,15,67,90,1
28904,1,4,30,57,0
35890,88,16,37,58,1
31088,61,9,96,39,0
76548,100,3,5,45,0
38606,89,13,7,61,1
88004,100,4,27,48,0
67406,31,1,14,78,0
12405,31,13,94,22,1
10069,66,17,7,43,1
12504,19,10,53,43,0
9089,53,15,5,18,0
65405,76,17,28,43,1
36083,74,15,33,10,1
39562,95,3,6,59,0
19460,109,0,39,37,0
85757,22,13,73,2,1
26387,23,11,12,15,1
65572,116,9,61,95,0
61413,87,18,85,8,1
34260,15,3,84,40,0
6889,26,19,64,37,1
27281,3,2,40,68,0
14485,87,3,41,64,0
82697,20,14,65,34,0
65741,109,10,92,34,0
44347,40,15,10,75,1
86773,39,3,49,99,0
5644,72,5,70,84,0
13375,18,7,34,47,0
63348,41,12,93,7,1
34650,70,19,79,26,1
53793,27,3,78,8,1
19741,100,4,19,91,0
71849,15,9,27,29,0
80121,37,4,36,13,0
15705,58,11,2,22,1
50813,5,0,92,28,0
20490,103,9,58,25,0
75503,73,4,72,85,1
58566,7,18,26,14,1
4081,41,18,31,72,1
9593,84,19,47,89,1
71318,10,11,45,80,0
71418,62,15,94,72,0
95435,26,4,46,66,0
17084,68,16,89,15,1
22860,102,13,39,12,1
91629,24,11,2,89,1
1624,78,12,74,80,1
49502,41,13,28,95,1
91756,65,4,90,23,0
65714,17,4,57,61,0
35991,109,17,49,56,1
91109,24,13,9,35,1
39932,27,17,60,59,1
45936,7,19,98,85,1
74053,73,0,60,72,0
13462,107,6,22,21,1
66845,99,16,5,83,1
38021,12,2,74,2,1
70534,85,9,59,35,0
18662,3,6,26,96,0
64610,79,11,54,81,1
76507,85,14,30,35,1
7710,10,15,29,9,1
93018,33,7,66,99,0
15891,46,5,12,20,0
58147,59,3,58,88,1
68006,52,10,53,48,0
19765,6,16,20,8,0
70346,2,1,42,90,0
65964,29,5,10,78,0
46551,119,3,66,51,0
86248,40,2,37,95,1
45990,97,6,94,47,0
6894,61,6,23,59,0
32988,68,15,50,49,1
6849,68,1,75,38,0
46631,29,7,60,15,0
20708,101,14,45,27,1
81086,62,15,42,5,1
69311,60,0,26,60,0
84096,84,9,84,5,1
56117,41,6,88,65,0
57776,87,15,29,39,1
11660,109,9,93,70,0
54501,82,11,62,90,0
50568,113,16,9,61,1
32563,89,12,2,27,0
31763,65,11,76,79,1
68806,118,14,59,46,1
58873,64,13,26,8,1
33223,79,18,81,51,1
94446,63,18,44,14,1
9818,98,13,61,33,1
62737,48,17,23,19,1
128,20,4,45,77,1
62470,118,19,77,59,1
47699,37,5,43,57,0
17497,64,17,62,74,0
45506,91,13,3,93,1
47757,86,3,15,66,0
67660,115,0,50,1,0
13603,5,12,73,49,1
55043,34,10,90,13,1
75939,39,2,47,55,0
82774,67,16,64,92,1
25445,81,17,68,68,1
50490,62,9,76,43,1
95141,88,15,44,45,1
59657,24,12,2,5,0
65154,3,19,16,7,0
2006,109,11,82,38,1
40267,71,3,36,92,0
8061,89,7,4,43,0
26240,67,11,46,26,1
58801,79,18,43,15,1
77667,93,14,87,90,0
80764,50,15,32,38,1
81299,29,11,20,0,1
99864,74,19,66,50,1
81318,32,17,67,62,1
80829,87,11,31,32,1
28661,39,15,23,49,1
50668,9,19,34,53,1
73402,101,10,17,26,0
95480,116,19,66,80,1
95068,104,13,53,78,1
29604,14,1,25,85,0
37246,68,12,59,18,1
40397,64,13,87,27,1
86494,20,5,64,22,0
68707,28,11,50,63,1
17039,14,6,97,99,1
90567,44,3,59,38,0
50815,98,6,58,48,0
44560,77,12,75,58,1
66676,95,10,16,19,0
68322,97,7,84,60,0
12766,116,18,20,8,1
62219,39,1,66,22,0
35421,28,17,27,6,0
1879,64,9,88,30,0
13286,89,5,43,59,0
16559,32,3,69,60,0
86346,9,18,61,74,1
87855,28,13,41,80,1
5157,95,13,93,99,1
60763,17,17,95,25,1
18833,117,16,21,99,1
19257,87,17,37,81,1
35130,77,17,13,53,1
19713,55,4,97,30,0
83128,10,8,25,98,0
86382,80,0,39,40,0
5288,6,3,53,27,0
29780,48,6,12,89,0
60219,75,10,93,5,1
74500,116,13,18,33,1
55818,67,9,41,91,0
36545,92,18,40,8,1
5896,41,7,49,92,0
47318,79,2,2,97,0
39231,60,7,30,11,0
8223,77,17,75,15,1
8322,42,4,14,70,0
24174,116,19,53,30,1
29925,109,10,52,32,0
36939,81,8,44,6,0
68422,71,18,37,2,1
56421,28,11,77,19,0
99274,102,4,98,4,1
26088,13,15,79,66,1
35607,81,12,49,37,1
99344,15,5,23,78,0
98744,36,15,16,98,0
95351,92,17,17,55,1
23906,15,16,41,22,1
37001,110,11,16,96,1
17143,117,0,15,1,1
75861,75,6,84,99,1
9852,56,13,87,20,1
69093,95,17,97,77,1
42716,4,0,51,13,0
52227,99,19,35,61,1
74877,98,9,90,10,1
553,52,14,38,3,0
75532,91,10,80,46,1
87462,10,3,24,93,0
11076,94,14,41,99,1
99222,45,15,20,19,1
70504,84,14,67,51,0
82032,29,16,88,15,1
97270,53,10,58,97,1
77807,29,17,29,44,1
89747,23,15,56,7,1
33788,57,14,32,61,1
86940,50,10,89,83,0
93889,21,12,88,20,1
96616,112,17,52,63,1
2117,43,7,15,29,0
8057,10,8,48,35,1
4892,105,10,87,4,1
56082,76,16,4,84,1
13337,30,0,76,37,0
51686,51,10,93,86,0
81887,33,6,59,18,0
19352,18,7,70,73,0
10807,78,18,80,26,1
34306,22,3,54,98,0
94376,64,3,90,12,1
3643,21,18,34,8,1
44235,1,8,68,16,1
35131,113,16,41,94,1
43029,107,17,68,43,1
65847,116,0,23,44,0
57951,15,13,70,87,1
55411,36,3,70,41,1
65967,47,9,54,50,0
88880,54,13,13,82,1
57296,86,6,54,57,0
73805,32,11,14,57,1
57994,58,15,4,29,1
87740,46,4,3,4,0
14691,54,10,29,7,0
97347,33,3,83,36,1
48993,105,12,52,46,1
827,39,7,89,99,0
21459,23,6,72,88,0
43922,43,10,29,44,0
88634,55,10,85,4,0
11029,2,16,93,96,1
60191,66,13,83,62,1
80478,38,1,91,85,1
23619,119,19,60,46,1
17493,115,7,70,24,0
34418,29,1,67,49,0
74631,116,14,91,92,1
94292,110,4,54,44,0
48034,67,5,98,29,0
81203,103,16,96,47,1
28940,71,7,70,50,0
89467,36,18,72,93,1
13365,29,4,97,54,1
5524,119,18,41,54,1
20725,37,13,97,45,0
79722,113,9,76,30,1
29287,100,12,28,33,1
36029,87,4,34,91,1
61992,45,6,44,73,0
20639,16,9,73,67,0
56730,112,10,93,32,0
90739,31,2,89,55,1
93510,34,12,98,57,0
9315,50,1,91,56,0
39485,65,3,28,16,0
87680,82,2,69,10,0
77562,62,14,2,70,1
97137,104,3,92,80,1
95410,43,3,56,91,0
25108,56,14,65,16,1
49028,15,5,21,9,0
83196,48,4,26,25,0
89976,49,11,21,5,1
25076,81,6,73,80,0
27726,44,2,48,15,0
98356,10,6,82,89,1
59889,20,11,23,3,1
4800,70,14,26,61,1
63745,8,18,35,83,1
73496,45,5,16,63,0
7626,34,7,55,55,0
39600,96,5,9,74,0
68149,51,2,53,22,0
73466,118,4,80,32,1
80417,106,8,73,30,1
59217,4,15,73,6,1
56196,108,15,37,85,1
8010,114,8,80,4,1
81483,39,17,89,36,1
71285,84,12,89,0,1
50348,24,10,97,69,0
74756,88,9,3,44,0
2051,55,9,49,46,0
65312,26,5,90,67,0
75801,25,15,60,93,1
79988,36,11,20,29,1
75382,71,3,35,80,0
94633,74,4,45,59,0
42054,58,1,94,23,0
89819,111,18,70,30,1
8904,12,0,43,27,0
92805,1,3,63,44,0
695,116,11,97,3,1
29692,50,1,17,60,0
40743,25,11,87,38,1
62765,80,15,12,82,1
20923,5,1,12,23,0
6072,83,16,24,70,1
15982,68,1,4,45,0
66494,6,3,38,52,0
71155,26,5,28,47,0
23869,113,6,56,8,0
25120,103,14,45,21,1
42848,55,19,32,1,1
85474,39,11,87,90,0
45012,9,4,9,15,0
12979,45,13,57,4,1
33898,116,15,24,11,1
89926,14,10,73,51,1
46173,112,11,38,25,1
75891,55,18,15,14,1
67083,9,16,59,66,1
43105,15,6,27,72,0
94831,37,8,75,58,1
2950,50,13,43,91,1
28500,117,19,57,38,1
12053,84,11,31,62,1
23635,72,14,62,99,1
75636,96,11,92,24,1
75139,111,12,44,40,1
81129,21,8,52,27,0
4155,57,6,60,20,0
38270,105,0,49,92,0
98044,19,9,26,88,0
28351,93,5,25,93,0
4632,58,14,2,60,1
5024,95,14,89,56,0
48137,118,8,38,10,0
78182,6,12,64,18,1
92215,4,0,34,74,0
71721,43,8,52,88,0
78026,93,2,90,0,1
78916,42,8,45,31,0
89754,3,19,67,84,0
70500,1,14,82,76,1
99625,108,6,21,33,0
92485,55,3,59,16,1
93202,15,19,5,54,0
10802,47,16,51,18,1
15485,85,3,72,73,0
9436,46,18,74,41,1
65521,58,4,85,58,0
31325,95,15,72,72,1
36121,71,2,28,74,0
3882,81,10,42,37,0
88977,83,14,73,30,1
89730,39,18,33,65,1
49211,3,13,30,87,1
89502,30,15,85,68,1
84685,35,5,45,49,0
42819,57,4,3,29,0
96628,29,16,1,34,1
49137,50,15,4,58,1
80203,62,1,45,16,0
3613,52,10,78,94,0
13435,118,3,18,65,1
44240,14,5,37,79,0
80473,35,6,58,20,0
77758,28,16,78,93,1
34940,58,7,71,51,0
31107,30,0,19,64,0
57047,90,14,75,13,1
93320,7,19,67,15,1
26493,39,11,52,54,1
57580,95,14,54,8,1
88390,69,14,38,7,1
86435,35,8,35,72,0
9207,114,15,57,33,1
6093,111,1,14,32,0
96441,52,14,0,85,1
93750,14,14,94,93,1
52166,63,6,8,6,0
43042,36,12,22,81,1
16238,91,16,51,20,1
44627,24,10,25,4,0
9290,40,9,59,70,0
92359,29,0,17,11,0
78522,53,13,96,58,1
55798,109,4,77,80,0
82415,22,7,57,57,0
93810,72,0,64,87,0
29186,15,6,76,36,0
17422,113,1,78,82,0
83669,69,6,68,44,0
85710,116,6,13,79,0
3535,64,8,77,24,0
53431,4,3,45,26,0
29042,75,6,68,50,0
59735,18,19,74,41,0
29159,42,17,31,70,1
57657,113,12,50,41,1
52489,30,10,68,59,0
53114,15,8,99,71,1
32926,70,13,14,78,1
30397,55,7,52,57,0
43990,53,13,70,79,1
21422,16,16,68,71,1
35839,111,13,93,99,0
9819,104,4,14,95,0
79653,73,9,29,80,0
8414,107,5,77,99,0
93931,34,9,23,21,0
75264,27,10,87,95,1
77128,13,5,34,57,0
36213,100,9,68,10,1
15457,27,13,11,5,1
98965,73,19,83,21,1
20465,69,2,45,77,0
39129,115,6,68,91,0
1837,86,1,35,11,0
74732,31,6,84,26,1
85574,3,16,47,0,1
78318,30,12,66,63,1
27599,21,8,92,73,0
46257,99,12,53,96,1
56347,6,14,88,79,1
41134,92,12,90,38,1
394,32,16,35,59,1
98172,42,7,51,69,0
24696,101,8,21,53,0
98285,62,8,37,24,0
11534,89,7,98,19,1
58482,32,15,61,35,0
38198,99,19,64,22,1
4755,86,6,2,79,0
83129,88,16,87,0,1
46328,39,6,7,93,0
3871,64,5,38,26,0
74199,118,4,17,51,0
56899,30,16,2,1,1
62357,63,7,17,20,0
17658,114,0,79,8,0
99568,96,15,95,87,1
58536,31,16,0,47,1
92203,87,2,25,38,0
32476,40,12,51,41,1
87558,33,7,11,70,0
78024,63,15,37,93,0
29432,25,6,84,44,0
46837,36,14,40,1,1
89131,24,1,52,75,1
74070,95,1,12,76,1
52052,58,9,75,66,0
21091,39,4,12,42,0
27572,46,3,17,17,1
60046,77,14,18,38,1
26949,10,12,18,5,1
1641,87,16,69,41,1
2865,82,0,47,51,1
43174,32,17,70,26,1
29383,97,14,70,78,1
869,36,13,27,14,1
17906,28,8,91,18,1
90618,16,11,18,61,1
3072,16,4,79,63,0
18356,18,1,80,50,1
18753,8,6,85,46,0
86769,106,8,82,56,1
39439,80,17,47,19,1
25857,119,3,28,19,0
42499,75,1,47,81,0
44113,70,0,18,63,0
97705,1,11,98,97,1
14806,62,12,46,98,1
38331,76,13,88,37,0
28009,38,4,59,37,0
76731,92,2,47,64,1
57672,45,3,19,75,0
85979,58,16,18,4,1
63867,81,18,41,63,0
26569,1,10,76,26,1
1413,32,7,75,19,1
7947,8,11,48,59,1
50322,118,17,14,39,1
74802,40,17,59,82,1
10030,56,8,67,78,0
3385,63,4,78,5,1
35963,107,16,80,72,1
16804,110,12,26,35,1
18805,88,5,74,86,0
655,74,13,54,73,1
21423,111,14,86,64,0
71068,103,13,14,10,0
67022,103,3,51,48,0
54015,74,17,30,83,1
10719,36,0,89,27,0
72490,89,11,6,21,1
59374,114,8,12,83,0
73273,57,9,53,46,1
21325,74,17,12,79,1
26839,83,16,19,65,1
47808,110,18,97,24,1
53119,45,3,9,90,0
76254,79,15,51,66,1
7473,80,6,36,86,1
35381,2,8,51,31,0
20287,93,7,26,16,0
67963,68,6,33,39,0
98027,117,9,99,83,1
84185,50,7,61,29,0
39320,29,16,15,58,1
7742,95,11,58,27,1
80071,81,13,20,46,1
55656,10,11,15,22,1
33860,27,1,80,82,0
38292,117,11,78,56,0
4481,105,13,12,88,1
96683,15,6,32,87,0
19658,60,12,53,0,1
30882,108,3,68,91,0
4882,31,0,26,28,0
91517,21,16,51,49,1
54812,60,2,64,63,0
95045,58,16,43,98,1
19562,41,7,29,80,0
60130,46,2,22,74,1
68619,45,9,78,36,0
56511,26,1,99,60,0
55306,102,3,82,6,1
97569,51,13,93,89,1
47050,36,10,15,86,0
2623,52,13,54,63,1
61026,81,12,17,17,1
9777,51,3,89,28,0
75928,3,1,16,97,0
15189,14,1,74,59,0
4681,49,10,51,53,0
12007,77,4,44,71,0
5709,105,8,55,20,0
51253,91,19,92,20,1
50639,1,16,53,57,1
44243,57,11,8,48,1
23036,17,17,16,35,1
50282,112,2,26,16,1
99624,50,4,36,79,0
95142,98,19,21,52,1
13263,14,13,71,14,1
59858,118,15,66,78,1
46157,119,18,37,39,0
12637,59,8,98,80,0
22519,81,16,95,50,1
42678,3,6,71,64,0
75091,98,9,43,12,0
74699,40,3,90,37,1
934,89,9,95,73,0
32314,66,2,35,96,0
93034,34,8,97,25,1
2513,90,12,24,75,1
9605,95,0,94,82,0
2205,9,14,41,14,1
68204,94,14,12,4,1
58508,84,10,55,1,0
37779,21,9,78,77,0
99196,93,6,50,92,0
79831,25,0,49,64,0
65231,102,6,76,76,0
64380,44,4,51,59,0
15862,25,15,32,95,1
58803,9,7,94,97,0
81534,103,1,24,55,0
63179,62,7,57,77,0
21677,108,13,39,37,1
1314,26,3,86,56,0
86439,57,14,37,50,1
48214,37,6,2,40,0
89334,16,19,15,78,1
63330,37,7,1,69,0
33080,76,10,22,92,0
67294,24,1,97,82,0
77906,26,8,29,51,0
37892,20,5,9,0,0
45907,9,0,64,84,0
22401,87,2,21,17,0
5241,103,9,51,26,0
13877,29,4,55,91,0
38446,31,11,32,71,1
54803,19,0,88,94,0
95077,20,8,85,75,1
47919,87,12,79,41,1
28569,107,18,29,5,1
3945,27,6,81,89,0
23390,94,15,23,79,1
30799,85,7,4,93,0
44352,44,18,52,82,1
98782,35,6,54,81,0
3393,113,3,22,23,0
57189,71,9,90,44,0
16708,22,0,75,83,1
66373,74,16,9,70,1
16719,87,12,97,6,1
78106,15,18,32,15,1
88008,94,12,79,57,1
81753,98,8,92,56,1
14879,13,4,61,41,0
51140,4,0,81,13,1
94930,82,1,26,55,0
56425,56,10,6,11,0
21730,23,3,99,92,0
12278,97,8,26,14,0
20035,98,4,73,7,1
47358,34,4,9,57,0
22884,100,7,74,52,1
63822,99,1,56,8,0
23127,17,6,29,45,0
96644,28,16,2,91,1
57953,14,10,28,90,0
67459,34,14,13,6,1
72488,112,2,76,43,1
78708,75,12,82,13,0
76769,57,17,24,74,0
15211,77,19,9,95,1
32412,97,19,78,91,1
24261,55,2,91,5,1
67413,66,1,48,34,0
50474,98,4,37,69,0
24114,117,19,70,60,1
80408,93,4,13,23,0
46489,37,12,29,72,1
18261,68,7,39,1,0
7590,76,15,11,77,1
24602,26,17,91,50,1
35857,61,15,13,30,1
41211,92,0,0,93,0
98373,67,7,67,26,0
83345,84,1,48,99,0
58745,74,4,17,30,0
59155,52,14,35,69,1
9098,18,13,63,42,1
29006,53,2,95,81,0
70292,63,6,27,51,0
50577,53,3,91,13,1
37001,117,10,31,58,0
91371,27,11,71,19,1
52121,31,14,24,51,1
29192,91,5,46,74,0
1342,106,0,19,39,0
1931,1,17,32,67,1
50821,6,13,29,43,1
28611,11,6,36,5,0
72882,34,9,79,86,1
97103,103,8,52,56,0
18402,84,1,88,57,0
55668,63,7,73,71,0
3332,53,0,68,29,0
51607,85,19,7,99,1
76608,85,1,96,51,1
10783,18,6,0,10,0
23764,21,15,94,46,1
33272,19,3,6,4,0
83741,4,16,61,2,1
64440,77,3,86,14,1
87336,82,2,57,1,0
11117,116,8,87,1,1
36713,29,14,77,71,0
86230,25,19,86,53,1
77020,56,2,72,45,0
30448,77,11,7,93,1
16548,63,14,63,40,1
9591,27,19,7,68,1
78748,60,7,2,29,0
96657,83,11,57,43,1
58859,49,12,31,9,1
44653,65,14,67,96,1
1068,38,10,48,87,1
468,83,16,37,82,1
74060,52,11,1,29,1
35110,1,19,8,88,1
54254,40,17,45,74,0
35951,81,15,64,48,1
25596,21,2,48,34,0
31036,86,8,74,64,0
78958,15,6,28,16,0
67105,50,18,89,30,1
37593,103,4,90,69,0
69895,48,18,28,76,0
36490,103,9,32,51,0
10392,32,19,27,25,1
92477,49,11,94,99,1
28465,68,7,82,4,1
17307,108,2,25,13,0
23012,45,18,28,50,1
80871,32,10,10,14,0
56672,4,7,95,11,0
99183,117,12,84,45,0
19376,65,9,33,63,0
97559,97,17,85,71,1
5634,71,11,47,58,1
92105,73,6,26,94,0
35770,65,10,71,25,0
62247,80,9,39,28,0
98199,18,2,30,3,0
36586,54,6,64,49,0
65657,47,3,38,91,0
34368,6,7,97,24,1
81435,66,7,23,39,0
26436,9,5,91,31,0
3741,68,12,67,99,1
87232,109,11,81,74,0
33059,23,2,92,36,0
13406,118,5,22,9,0
46282,107,18,60,37,0
74223,109,10,26,60,0
56426,43,3,15,99,0
96995,51,14,44,26,1
21598,72,1,26,80,0
70298,103,14,72,6,1
27297,25,16,4,72,1
20819,80,1,58,98,1
90301,35,6,71,8,1
25132,17,15,81,58,1
59724,18,4,34,35,0
78277,27,15,69,29,1
42064,15,18,86,94,1
30128,81,1,45,18,0
54746,107,14,89,40,1
81287,69,3,55,54,0
8636,80,1,23,86,0
56847,15,9,9,83,0
45812,42,4,78,5,1
6373,110,17,37,87,1
71920,34,3,83,21,1
91328,48,0,92,69,1
74453,83,17,69,23,1
94591,8,19,47,61,1
92191,111,5,8,41,0
86014,10,19,49,21,1
50930,5,19,68,81,1
17227,116,13,47,15,1
83588,48,9,38,99,0
11639,117,17,82,12,1
46861,26,8,4,36,0
46319,86,11,83,51,1
14792,108,9,10,23,0
83756,23,18,59,82,1
13434,62,5,26,83,0
28715,13,13,92,90,1
8003,9,7,6,16,0
28627,113,13,59,15,1
15729,20,10,49,0,0
58108,92,15,66,84,1
83376,108,19,68,90,0
99418,57,5,54,0,0
26808,101,14,76,29,1
10960,24,14,15,83,1
17538,108,13,11,23,1
67400,33,11,26,45,1
71645,20,1,32,1,0
20942,60,7,78,14,1
60313,48,18,84,28,1
42472,64,13,80,98,0
99071,30,4,54,61,0
69006,108,8,51,12,0
38844,73,12,36,82,1
57542,109,8,14,64,0
86090,113,13,83,44,1
3750,17,4,82,46,1
45217,100,1,64,15,1
91344,14,6,67,2,0
52872,19,15,2,69,0
3290,71,10,71,94,0
48213,59,10,4,4,0
8889,67,11,8,25,1
32225,97,12,0,91,1
98795,44,7,29,14,0
17559,32,15,70,72,0
35518,111,0,85,54,0
47185,11,12,19,21,1
18868,106,10,92,36,0
50061,2,3,26,84,1
81199,90,3,88,28,1
27985,68,14,98,25,0
87521,17,2,90,69,1
61182,81,18,62,10,1
6995,92,1,74,99,0
50411,94,5,80,19,1
89594,40,7,30,83,0
67167,87,16,81,90,1
71117,46,4,18,69,0
24032,88,1,92,32,0
21460,93,11,78,29,1
54947,4,4,61,49,1
90465,38,9,6,33,0
85568,63,8,36,4,0
39031,29,19,70,79,1
55923,19,7,85,11,1
38132,91,0,75,75,0
81526,29,5,7,74,0
18907,100,10,56,51,0
11867,35,2,81,50,0
8171,116,14,27,20,0
53513,70,10,81,70,0
26249,23,4,94,57,0
15640,103,15,16,97,1
70348,46,6,86,63,1
91837,44,5,10,92,1
85535,48,8,14,5,0
19887,52,6,29,99,1
21082,8,2,94,97,0
22706,55,10,5,48,0
10250,66,11,11,71,1
86029,77,10,86,36,1
47036,40,1,60,9,0
93386,85,0,35,79,0
8693,31,1,34,65,0
17458,116,13,66,55,1
82243,48,12,91,82,0
37481,100,4,78,70,0
90447,61,1,76,65,1
28174,112,18,62,44,1
20695,52,16,82,86,1
44294,38,10,39,94,0
